decimalLatitude,decimalLongitude,eventDate,species,label
37.236,11.05,2018-05-20T06:58:00+00:00,Green Sea Turtle,1
36.5548,-2.0629,2018-12-31T07:05:00+00:00,Green Sea Turtle,1
42.277,170.611,2010-12-09T12:21,Green Sea Turtle,1
31.281,-162.263,1998-04-03T12:33,Green Sea Turtle,1
36.055,-166.207,2011-02-18T14:33,Green Sea Turtle,1
28.36,-66.08,2004-12-04,Green Sea Turtle,1
36.71781,-75.75253,2015-05-18T15:45:40,Green Sea Turtle,1
36.327,165.54,2001-09-29T06:49,Green Sea Turtle,1
29.2749996185,-80.9850006104,1999-04-28T09:37:58Z,Green Sea Turtle,1
46.7000007629,-40.5916671753,1994-09-20T00:00:00Z,Green Sea Turtle,1
39.117,-74.1,1979-08-06T10:44:00,Green Sea Turtle,1
33.264,-157.63,1999-03-28T19:15,Green Sea Turtle,1
31.519,132.596,2010-04-16T11:36,Green Sea Turtle,1
36.378,-4.503,2016-10-31T13:29:00+00:00,Green Sea Turtle,1
35.688,12.599,2006-07-28,Green Sea Turtle,1
40.14,5.119,2018-01-30T10:01:00+00:00,Green Sea Turtle,1
-21.948,113.942,2023-11-10T23:50:00Z,Green Sea Turtle,1
-4.43187,55.79104,2011-05-21T07:07:19,Green Sea Turtle,1
-20.81601,54.9155,2010-11-15T14:55:24,Green Sea Turtle,1
39.873,5.449,2018-02-14T10:36:00+00:00,Green Sea Turtle,1
29.1125,-84.1325,1994-09-03T13:30:25,Green Sea Turtle,1
37.956,-74.572,1999-06-28T14:10:00,Green Sea Turtle,1
-21.925,113.902,2023-11-13T03:12:48Z,Green Sea Turtle,1
-38.2651,21.07247,2012-07-17T09:41:27,Green Sea Turtle,1
36.5,-0.5,2013-08-03T07:30:33/2013-08-03T18:23:01,Green Sea Turtle,1
42.825,171.237,2010-11-13T06:47,Green Sea Turtle,1
30.519,-80.26,2010-10-07T11:29:00,Green Sea Turtle,1
36.094,171.376,2008-05-01T19:17,Green Sea Turtle,1
37.14604,-75.248082,2017-06-01T15:04:18,Green Sea Turtle,1
37.457,159.232,2012-12-04T08:27,Green Sea Turtle,1
40.859,3.265,2016-09-25T07:44:00+00:00,Green Sea Turtle,1
36.346,147.676,2005-07-25T07:33:51,Green Sea Turtle,1
40.980626,-72.076205,2007-10-08T12:00:00,Green Sea Turtle,1
35.930991,-75.419975,2007-04-30T11:43,Green Sea Turtle,1
34.706,163.198,2008-02-04T07:59,Green Sea Turtle,1
42.631,171.57,2010-08-18T09:00,Green Sea Turtle,1
38.97166,0.69194,2002-08-12T00:00:00,Green Sea Turtle,1
32.3429,-80.2537,2018-06-04T15:32:14,Green Sea Turtle,1
40.29673,4.67936,2018-07-25T03:10:00+00:00,Green Sea Turtle,1
31.86,-163.514,2004-05-11T18:09:57,Green Sea Turtle,1
40.368,1.102,2018-01-03T10:10:00+00:00,Green Sea Turtle,1
-21.95,113.917,2023-11-21T00:26:54Z,Green Sea Turtle,1
35.616,12.633,2005-08-26,Green Sea Turtle,1
38.50021,-74.69223,2014-06-19T09:32:06,Green Sea Turtle,1
-11.76288,51.49986,2011-10-18T12:23:17,Green Sea Turtle,1
42.459,-169.216,2012-09-14T20:17,Green Sea Turtle,1
39.461,4.445,2017-12-06T11:24:00+00:00,Green Sea Turtle,1
29.966007,-80.461511,2014-08-09T14:36:31,Green Sea Turtle,1
39.308,-172.03,1998-10-19T07:33,Green Sea Turtle,1
40.32834,3.44662,2018-07-20T11:44:00+00:00,Green Sea Turtle,1
11.257,-73.79,2018-05-18,Green Sea Turtle,1
31.46524,-79.94774,2017-05-15T16:13:11,Green Sea Turtle,1
34.977,153.216,2004-08-25T10:02:10,Green Sea Turtle,1
27.941667,-80.087667,1999-08-19,Green Sea Turtle,1
37.67,-148.675,2004-11-25T18:01:55,Green Sea Turtle,1
-21.932,113.984,2024-03-07T03:43:08Z,Green Sea Turtle,1
36.742,149.813,2010-06-21T11:35,Green Sea Turtle,1
36.519,169.717,2008-01-15T06:22,Green Sea Turtle,1
37.696,8.767,2018-05-05T09:37:00+00:00,Green Sea Turtle,1
28.908000946,-80.8020019531,1996-07-24T07:37:58Z,Green Sea Turtle,1
42.066,170.94,2010-11-24T12:16,Green Sea Turtle,1
12.5,48.5,2007-01-31T01:26:48/2007-02-09T10:22:04,Green Sea Turtle,1
39.251,171.241,2012-08-04T17:39,Green Sea Turtle,1
41.34,4.362,2016-12-29T12:26:00+00:00,Green Sea Turtle,1
34.620846,-76.330343,2008-04-11T12:29:00,Green Sea Turtle,1
13.06378,56.25442,2011-02-01T07:09:05,Green Sea Turtle,1
34.355,179.262,2013-01-20T09:11,Green Sea Turtle,1
37.677,-25.3931,2019-04-17T12:02:00,Green Sea Turtle,1
37.972,4.941,2018-01-15T08:30:00+00:00,Green Sea Turtle,1
35.827,122.501,2005-08-03T02:06:03,Green Sea Turtle,1
16.15577,54.68574,2012-05-16T09:38:08,Green Sea Turtle,1
37.0756,3.0512,2005-07-02T11:20:00+00:00,Green Sea Turtle,1
-17.22548,52.64725,2011-04-26T14:04:23,Green Sea Turtle,1
-21.936,113.918,2023-12-13T00:05:09Z,Green Sea Turtle,1
36.649,167.549,2009-12-10T08:21,Green Sea Turtle,1
44.039,140.134,2011-10-30T06:20,Green Sea Turtle,1
36.118,-3.284,2016-10-26T03:04:00+00:00,Green Sea Turtle,1
36.417,169.325,2008-04-26T08:01,Green Sea Turtle,1
34.264,14.009,2018-04-12T06:10:00+00:00,Green Sea Turtle,1
37.478,8.999,2018-04-28T09:35:00+00:00,Green Sea Turtle,1
37.9355,-25.8012,2018-07-28T12:15:00,Green Sea Turtle,1
41.464,146.748,2011-09-18T07:25,Green Sea Turtle,1
43.197,156.374,2011-09-20T06:57,Green Sea Turtle,1
27.859167,-80.292833,1993-08-25,Green Sea Turtle,1
38.612,14.119,2018-04-28T10:18:00+00:00,Green Sea Turtle,1
36.624,-2.087,2016-07-05T18:13:00+00:00,Green Sea Turtle,1
33.95,138.165,2010-05-10T11:18,Green Sea Turtle,1
-0.35841,56.88394,2011-06-05T13:32:37,Green Sea Turtle,1
35.14,147.842,2011-12-25T21:02,Green Sea Turtle,1
33.2617,-78.4439,2019-12-15T09:47:24,Green Sea Turtle,1
37.467,-74.717,1980-06-22T11:51:00,Green Sea Turtle,1
37.759,-148.548,2004-11-21T18:43:32,Green Sea Turtle,1
38.382,-74.647,2014-08-30T10:45:58,Green Sea Turtle,1
27.591,-138.52,2000-03-25T09:02,Green Sea Turtle,1
-36.3094,24.03322,2012-09-10T15:27:43,Green Sea Turtle,1
28.017117,-80.096917,2000-09-05,Green Sea Turtle,1
28.66856,-80.31823,2019-06-23T10:45:07,Green Sea Turtle,1
36.656,153.281,2004-09-11T15:42:02,Green Sea Turtle,1
40.4827,-72.2777,2016-08-03T16:57:00,Green Sea Turtle,1
38.5,-65.5,2009-05-28T09:34:32/2010-12-15T13:57:52,Green Sea Turtle,1
11.257,-73.79,2016-06-11/2016-07-16,Green Sea Turtle,1
41.988,-174.366,2012-08-17T03:49,Green Sea Turtle,1
-37.08375,27.22486,2012-09-26T12:33:34,Green Sea Turtle,1
37.9201,-74.71119,2011-07-28T15:56:38,Green Sea Turtle,1
33.441125,-77.560951,2006-12-19T15:05,Green Sea Turtle,1
39.4816,-73.5264,2016-08-08T18:01:00,Green Sea Turtle,1
36.016,-3.066,2016-07-27T10:25:00+00:00,Green Sea Turtle,1
32.955,-149.299,1998-03-20T20:57,Green Sea Turtle,1
-21.955,113.935,2024-04-22T14:59:38Z,Green Sea Turtle,1
36.214,-3.025,2016-10-24T18:54:00+00:00,Green Sea Turtle,1
37.1803,4.4204,2018-11-07T17:24:00+00:00,Green Sea Turtle,1
36.79019,-75.58237,2012-06-07T18:37:18,Green Sea Turtle,1
44.965,148.884,2011-09-30T05:31,Green Sea Turtle,1
36.4691,-1.2663,2019-01-12T09:36:00+00:00,Green Sea Turtle,1
35.649,-166.718,2011-05-12T15:07,Green Sea Turtle,1
37.0628,2.7947,2017-12-13T07:50:00+00:00,Green Sea Turtle,1
38.7589,-28.4529,2013-08-27T16:17:00Z/2013-08-27T16:17:00Z,Green Sea Turtle,1
34.5,-14.5,2017-03-01T15:31:56/2017-03-01T15:31:56,Green Sea Turtle,1
37.227,3.381,2018-04-01T10:40:00+00:00,Green Sea Turtle,1
41.176,154.867,2010-07-22T11:01,Green Sea Turtle,1
40.116,-164.807,2000-07-17T23:32,Green Sea Turtle,1
38.554,167.194,2012-07-07T06:47,Green Sea Turtle,1
-21.961,113.916,2024-02-24T15:16:40Z,Green Sea Turtle,1
32.822,15.481,2018-02-23T15:35:00+00:00,Green Sea Turtle,1
33.932999,10.666,2011-09-28T03:13:21,Green Sea Turtle,1
38.39395,-74.97362,2016-07-26T10:22:10,Green Sea Turtle,1
-23.90667,152.39278,1977-12-31,Green Sea Turtle,1
15.81689,54.05287,2011-04-08T09:40:39,Green Sea Turtle,1
33.567,178.97,2008-04-06T09:14,Green Sea Turtle,1
37.7928,-0.5394,2001-05-23T00:00:00,Green Sea Turtle,1
11.2781,-73.8647,2015-06-01/2015-08-10,Green Sea Turtle,1
40.966,161.83,2010-08-05T12:59,Green Sea Turtle,1
40.839,-176.998,2010-10-27T15:09,Green Sea Turtle,1
-33.67591,48.84132,2011-02-06T01:20:23,Green Sea Turtle,1
34.642898,-76.132054,2008-04-11T14:15:00,Green Sea Turtle,1
40.731,146.87,2011-09-05T05:40,Green Sea Turtle,1
32.936,-133.999,2000-09-16T10:58,Green Sea Turtle,1
-21.948,113.906,2024-01-17T21:33:35Z,Green Sea Turtle,1
27.69,123.687,2005-09-26T04:43:18,Green Sea Turtle,1
30.758,-162.842,2004-03-31T10:21:26,Green Sea Turtle,1
40.634,-71.416,2008-08-22T17:35:21,Green Sea Turtle,1
31.5,154.5,1997-05-16T05:53:33/1997-05-16T05:53:33,Green Sea Turtle,1
-20.01899,54.4408,2011-01-01T20:53:48,Green Sea Turtle,1
40.261,4.92,2018-02-04T09:01:00+00:00,Green Sea Turtle,1
34.067953,-76.605311,2009-09-15T13:25:57,Green Sea Turtle,1
37.61314,-76.14046,2012-07-31T13:19:11,Green Sea Turtle,1
35.652,-1.716,2016-09-10T14:42:00+00:00,Green Sea Turtle,1
35.694,171.01,2008-05-05T19:07,Green Sea Turtle,1
38.1323,0.3735,2018-08-21T08:06:00+00:00,Green Sea Turtle,1
35.821,159.955,2004-02-19T05:41,Green Sea Turtle,1
28.5,-120.5,2016-01-08T16:41:38/2016-01-24T17:58:04,Green Sea Turtle,1
37.77,-160.649,2008-11-25T08:54,Green Sea Turtle,1
-0.47066,52.59555,2011-03-25T12:41:28,Green Sea Turtle,1
42.987,175.761,2012-11-03T08:21,Green Sea Turtle,1
31.247,-129.552,2004-07-16T17:26:23,Green Sea Turtle,1
39.583786,-72.923012,2016-08-31T08:03:22,Green Sea Turtle,1
11.2781,-73.8647,2014-06-01/2014-08-10,Green Sea Turtle,1
-21.949,113.922,2024-01-06T00:29:57Z,Green Sea Turtle,1
-36.76041,28.30725,2012-06-12T20:38:39,Green Sea Turtle,1
37.445,9.314,2018-04-22T14:28:00+00:00,Green Sea Turtle,1
31.675,-168.748,2004-05-26T02:12:08,Green Sea Turtle,1
35.115002,12.288,2011-09-20T01:23:47,Green Sea Turtle,1
32.655,-147.538,2000-03-17T09:16,Green Sea Turtle,1
35.968978,16.15765,2021-06-14T14:37:49,Green Sea Turtle,1
32.775,-152.339,2003-05-17T17:19:50,Green Sea Turtle,1
18.5,-17.5,2010-04-20T12:43:34/2010-04-20T16:07:08,Green Sea Turtle,1
38.3769,-28.3918,2014-07-20T16:24:00/2014-07-20T16:41:00,Green Sea Turtle,1
7.99759,58.54111,2011-04-20T00:26:19,Green Sea Turtle,1
43.9750003815,-45.7333335876,1994-08-03T00:00:00Z,Green Sea Turtle,1
42.817,159.953,2010-10-02T07:37,Green Sea Turtle,1
37.91,-0.239,2016-06-20T10:36:00+00:00,Green Sea Turtle,1
-1.29933,43.49641,2011-03-20T03:41:07,Green Sea Turtle,1
34.620272,-76.11046,2007-02-17T12:15,Green Sea Turtle,1
29.669,-139.201,2000-02-29T05:18,Green Sea Turtle,1
33.762,170.751,2003-10-25T00:26:46,Green Sea Turtle,1
-4.92634,50.1724,2010-12-04T16:53:51,Green Sea Turtle,1
27.5,123.982,2008-07-09T03:40:30,Green Sea Turtle,1
29.403,126.543,2004-03-20T05:56:54,Green Sea Turtle,1
36.337,-176.023,2012-03-24T18:31,Green Sea Turtle,1
30.031311,-80.459521,2013-10-17T13:57,Green Sea Turtle,1
40.5,-62.5,2010-12-29T20:18:35/2010-12-30T01:34:41,Green Sea Turtle,1
37.051,-0.245,2016-08-15T09:37:00+00:00,Green Sea Turtle,1
29.148,-151.239,1999-03-24T09:44,Green Sea Turtle,1
11.2781,-73.8647,2018-06-01/2018-08-10,Green Sea Turtle,1
33.489,136.365,1999-07-31T19:30,Green Sea Turtle,1
38.65,-29.38,2009-05-26T09:16:00Z/2009-05-26T09:16:00Z,Green Sea Turtle,1
37.554,177.161,2012-01-31T09:16,Green Sea Turtle,1
35.825,-162.421,1998-07-04T14:01,Green Sea Turtle,1
37.44285,-75.09746,2012-07-30T16:08:02,Green Sea Turtle,1
38.779,150.286,2007-11-29T15:25,Green Sea Turtle,1
-21.952,113.925,2024-04-10T22:35:07Z,Green Sea Turtle,1
-24.04478,52.98705,2010-01-14T19:18:04,Green Sea Turtle,1
40.781,-168.883,2000-09-13T12:58,Green Sea Turtle,1
38.61,167.911,2009-11-10T08:53,Green Sea Turtle,1
33.4384,-78.3598,2019-12-15T09:31:21,Green Sea Turtle,1
35.508,152.367,2004-06-26T03:20:26,Green Sea Turtle,1
32.814,-168.019,1998-05-10T19:26,Green Sea Turtle,1
-37.0387,27.53898,2012-12-02T08:45:06,Green Sea Turtle,1
34.8,139.523,2007-10-22T16:08,Green Sea Turtle,1
41.65,149.249,2011-10-04T15:24,Green Sea Turtle,1
37.02,-74.94,2018-08-05T13:33:37,Green Sea Turtle,1
27.733,-80.267,1967-04,Green Sea Turtle,1
33.849,-169.611,2004-05-25T18:51:19,Green Sea Turtle,1
-40.19692,23.34242,2012-07-29T07:01:20,Green Sea Turtle,1
15.3475,55.30441,2012-04-19T19:34:47,Green Sea Turtle,1
38.6317,-28.5647,2017-07-12T17:35:00,Green Sea Turtle,1
13.31925,52.55844,2011-04-17T12:44:40,Green Sea Turtle,1
41.295467,4.105807,2014-06-19T12:37:00+02:00,Green Sea Turtle,1
37.576,170.052,2012-04-26T17:16,Green Sea Turtle,1
0.82569,54.95803,2011-12-06T18:48:39,Green Sea Turtle,1
34.731,-169.78,2013-02-23T19:23,Green Sea Turtle,1
37.021181,-75.373028,2017-06-01T14:18:34,Green Sea Turtle,1
24.51572,-82.78587,2017-06-29T09:32:48,Green Sea Turtle,1
-21.946,113.918,2024-04-06T04:09:55Z,Green Sea Turtle,1
37.01369,-75.20708,2009-08-20 16:47:25,Green Sea Turtle,1
37.210999,25.586,2011-10-30T05:25:41,Green Sea Turtle,1
11.2781,-73.8647,2018-06-01/2018-08-10,Green Sea Turtle,1
33.763,-174.377,2008-05-09T09:33,Green Sea Turtle,1
-37.55259,46.86573,2011-03-19T08:24:01,Green Sea Turtle,1
37.55,-74.583,1979-10-06T15:45:00,Green Sea Turtle,1
31.25945,-79.9494,2017-05-15T16:34:29,Green Sea Turtle,1
37.7811,-29.0247,2014-05-26T13:58:00Z/2014-05-26T13:58:00Z,Green Sea Turtle,1
25.65,-156.691,1999-02-20T18:31,Green Sea Turtle,1
-37.29047,27.06643,2012-10-14T08:34:39,Green Sea Turtle,1
34.255,-158.396,1999-05-06T12:31,Green Sea Turtle,1
-6.90338,47.09357,2011-01-02T06:47:15,Green Sea Turtle,1
-19.5,118.5,2016-02-07T06:49:59/2016-04-16T16:57:20,Green Sea Turtle,1
36.132,-166.316,2011-01-15T10:10,Green Sea Turtle,1
37.479,-0.909,2016-06-22T17:37:00+00:00,Green Sea Turtle,1
35.024,139.486,2007-10-17T05:19,Green Sea Turtle,1
18.6489,-91.9167,2012-08-16,Green Sea Turtle,1
36.31,-1.72,2016-12-09T14:30:00+00:00,Green Sea Turtle,1
38.386517,-64.404036,2014-04-21T12:00:00,Green Sea Turtle,1
39.479,0.385,2017-11-10T12:02:00+00:00,Green Sea Turtle,1
10.63647,59.81152,2011-05-01T18:47:06,Green Sea Turtle,1
38.25,-26.48,2003-08-09T15:20:00Z/2003-08-09T15:20:00Z,Green Sea Turtle,1
32.749,-160.807,1998-05-12T02:21,Green Sea Turtle,1
42.848,147.918,2011-08-31T05:59,Green Sea Turtle,1
-26.30284,52.62469,2011-01-08T16:34:50,Green Sea Turtle,1
36.108,177.002,2011-02-04T16:15,Green Sea Turtle,1
37.091,-177.986,2012-02-08T19:32,Green Sea Turtle,1
39.5213,-73.1277,2017-08-11T09:56:47,Green Sea Turtle,1
38.403,-169.083,2010-11-27T08:41,Green Sea Turtle,1
15.39152,52.20998,2011-04-06T05:02:19,Green Sea Turtle,1
28.925,125.47,2004-01-15T09:11:11,Green Sea Turtle,1
-12.4701,54.03089,2011-04-27T22:41:26,Green Sea Turtle,1
35.460999,24.320999,2011-07-27T00:59:45,Green Sea Turtle,1
39.7,-71.71,2004-09-30,Green Sea Turtle,1
42.78327,11.01726,2017-04-19T09:23:00+00:00,Green Sea Turtle,1
-21.952,113.936,2023-12-01T22:03:17Z,Green Sea Turtle,1
36.3337,-75.6753,1995-08-01T12:49:36,Green Sea Turtle,1
36.40367,-2.475667,1995-09-28T15:40:00,Green Sea Turtle,1
33.725,-167.255,2011-06-02T16:07,Green Sea Turtle,1
13.32249,54.13991,2011-04-24T11:34:25,Green Sea Turtle,1
30.366166,-80.436141,2011-09-29T13:23,Green Sea Turtle,1
9.33918,58.18733,2011-01-20T00:55:02,Green Sea Turtle,1
39.614,-167.802,2000-07-28T06:10,Green Sea Turtle,1
11.2781,-73.8647,2018-06-01/2018-08-10,Green Sea Turtle,1
34.172534,-77.66399,1998-09-14T16:59,Green Sea Turtle,1
-21.955,113.937,2024-04-07T08:17:03Z,Green Sea Turtle,1
42.545,179.078,2010-09-23T08:36,Green Sea Turtle,1
25.5,-89.5,1999-08-05T10:37:38/1999-08-06T16:19:06,Green Sea Turtle,1
38.688,-168.8,2011-01-17T09:45,Green Sea Turtle,1
21.5,-88.5,2011-08-16T07:15:27/2012-05-03T08:04:25,Green Sea Turtle,1
19.69552,58.45945,2012-06-05T14:45:15,Green Sea Turtle,1
34.696,-158.05,2000-06-22T20:27,Green Sea Turtle,1
33.319,169.312,2004-10-13T18:21:35,Green Sea Turtle,1
35.37,175.309,2012-04-03T09:19,Green Sea Turtle,1
-21.944,113.923,2023-12-15T22:23:51Z,Green Sea Turtle,1
37.775,-166.895,1998-11-16T07:17,Green Sea Turtle,1
38.44067,-74.66443,2014-06-19T10:11:59,Green Sea Turtle,1
38.5,-44.5,2014-03-02T08:15:24/2014-03-02T16:59:12,Green Sea Turtle,1
30.66,-118.97,2006-07-30T08:20:58,Green Sea Turtle,1
36.261,12.691,2018-01-18T07:15:00+00:00,Green Sea Turtle,1
14.86413,52.53526,2011-03-19T08:23:48,Green Sea Turtle,1
-21.943,113.941,2024-01-23T15:13:42Z,Green Sea Turtle,1
35.149,139.726,2007-10-09T03:22,Green Sea Turtle,1
29.86,-166.3,1997-02-18T06:56,Green Sea Turtle,1
-21.932,113.979,2024-03-07T12:40:18Z,Green Sea Turtle,1
-22.92044,54.67137,2010-11-07T07:27:50,Green Sea Turtle,1
31.807,-170.069,1997-06-26T08:31,Green Sea Turtle,1
36.449,-3.265,2016-07-28T17:25:00+00:00,Green Sea Turtle,1
39.083,-165.83,2000-10-11T07:45,Green Sea Turtle,1
38.6254,-28.498,2014-07-08T15:59:00,Green Sea Turtle,1
32.638,-171.153,1997-06-21T12:58,Green Sea Turtle,1
39.767,-70.133,1979-09-20T12:52:00,Green Sea Turtle,1
31.5,-75.5,2007-02-18T13:34:17/2007-02-22T20:42:53,Green Sea Turtle,1
36.001,19.925,2018-04-26T15:33:00+00:00,Green Sea Turtle,1
40.022,156.416,2011-11-26T12:46,Green Sea Turtle,1
33.695,15.166,2018-04-08T10:36:00+00:00,Green Sea Turtle,1
40.657,-158.297,2000-08-19T08:42,Green Sea Turtle,1
22.651,118.044,2005-05-04T18:55:33,Green Sea Turtle,1
42.5,17.5,2007-07-31T14:03:25/2008-04-09T09:37:05,Green Sea Turtle,1
38.38217,-74.53111,2014-06-12T13:54:59,Green Sea Turtle,1
-40.47132,23.26489,2012-08-05T13:22:36,Green Sea Turtle,1
37.6285,-25.4201,2020-03-16T12:30:00,Green Sea Turtle,1
35.684,173.179,2012-02-02T05:29,Green Sea Turtle,1
37.9735,0.8076,2018-08-04T04:51:00+00:00,Green Sea Turtle,1
38.3241,-74.58958,2014-08-01T11:43:22,Green Sea Turtle,1
36.9811,2.4256,2017-12-12T06:47:00+00:00,Green Sea Turtle,1
32.408,-158.455,1998-05-09T07:28,Green Sea Turtle,1
39.583,156.087,2011-11-29T06:51,Green Sea Turtle,1
41.215,2.366,2016-07-27T11:09:00+00:00,Green Sea Turtle,1
37.45,-74.883,1980-06-22T14:37:00,Green Sea Turtle,1
16.66647,56.18637,2011-05-23T16:26:00,Green Sea Turtle,1
29.965024,-80.432194,2013-09-05T16:28,Green Sea Turtle,1
34.228,-168.205,2000-08-15T09:13,Green Sea Turtle,1
34.807049,-75.612704,2012-03-14T11:15:00,Green Sea Turtle,1
32.93,133.3,2010-04-23T05:47,Green Sea Turtle,1
37.74,8.796,2018-02-06T08:37:00+00:00,Green Sea Turtle,1
16.362,-80.922,2004-07-27T18:33:56,Green Sea Turtle,1
-21.92,113.96,2023-11-07T23:22:42Z,Green Sea Turtle,1
41.58435,6.31139,2017-05-16T16:27:00+00:00,Green Sea Turtle,1
35.631,-177.366,1997-07-28T08:30,Green Sea Turtle,1
40.53,154.683,2010-07-20T07:45,Green Sea Turtle,1
38.6857,-28.6456,2017-08-08T10:41:00,Green Sea Turtle,1
11.257,-73.79,2018-05-18,Green Sea Turtle,1
39.784,-164.423,2000-07-30T03:53,Green Sea Turtle,1
38.25,15.315,2018-05-25T04:45:00+00:00,Green Sea Turtle,1
34.715,154.577,2004-07-11T06:29:39,Green Sea Turtle,1
30.432764,-80.587007,2010-07-28T14:08:00,Green Sea Turtle,1
25.98636,-82.30794,2017-07-02T16:02:51,Green Sea Turtle,1
41.7461,6.15763,2017-05-17T08:05:00+00:00,Green Sea Turtle,1
32.05,-174.606,2007-01-01T05:15,Green Sea Turtle,1
37.2,-75.5,1979-08-05T09:40:00,Green Sea Turtle,1
29.5,-80.667,1967-07,Green Sea Turtle,1
32.582,-178.375,2011-05-21T10:10,Green Sea Turtle,1
34.345,14.242,2018-04-23T06:32:00+00:00,Green Sea Turtle,1
40.81855,6.79133,2017-06-15T13:50:00+00:00,Green Sea Turtle,1
39.763,-0.111,2017-10-21T09:28:00+00:00,Green Sea Turtle,1
41.788,170.335,2010-10-04T18:31,Green Sea Turtle,1
34.895,169.355,2004-10-17T17:20:48,Green Sea Turtle,1
-0.31931,66.00939,2011-03-16T08:45:28,Green Sea Turtle,1
38.821,14.004,2018-06-30T16:07:00+00:00,Green Sea Turtle,1
33.961,20.595,2018-04-26T06:38:00+00:00,Green Sea Turtle,1
36.966,-164.82,2000-06-05T17:38,Green Sea Turtle,1
40.4274,-72.7153,2016-08-02T17:00:00,Green Sea Turtle,1
37.968,-167.832,2010-12-17T06:46,Green Sea Turtle,1
37.327,8.842,2018-04-28T09:41:00+00:00,Green Sea Turtle,1
-37.98073,31.26897,2012-12-09T02:14:38,Green Sea Turtle,1
35.712,-178.917,2008-06-05T18:37,Green Sea Turtle,1
-21.944,113.956,2024-03-10T10:06:56Z,Green Sea Turtle,1
9.22383,50.70783,2012-04-01T10:00:54,Green Sea Turtle,1
15.42011,55.53831,2011-05-14T08:22:44,Green Sea Turtle,1
31.211,178.368,2012-04-29T22:08,Green Sea Turtle,1
23.5,-127.5,1999-10-07T08:07:09/1999-10-10T13:26:19,Green Sea Turtle,1
38.179,3.641,2017-12-27T16:38:00+00:00,Green Sea Turtle,1
37.089076,-74.943971,2015-05-25T10:21:07,Green Sea Turtle,1
29.005,-149.698,2003-04-22T02:46:47,Green Sea Turtle,1
1.55165,56.40843,2011-12-12T20:18:07,Green Sea Turtle,1
28.179,122.74,2006-04-07T18:36:34,Green Sea Turtle,1
-38.49549,34.88978,2012-12-13T12:07:04,Green Sea Turtle,1
37.35617,-75.12111,2011-05-31T16:05:39,Green Sea Turtle,1
36.3081,11.2285,2018-03-03T09:42:00+00:00,Green Sea Turtle,1
-21.941,113.922,2023-11-30T22:24:45Z,Green Sea Turtle,1
36.3386,11.3368,2018-03-04T11:01:00+00:00,Green Sea Turtle,1
36.625,133.946,2011-10-23T16:40,Green Sea Turtle,1
37.35614,-75.59565,2011-05-31T16:16:11,Green Sea Turtle,1
37.8947,0.606,2018-07-18T17:24:00+00:00,Green Sea Turtle,1
15.84649,55.19868,2012-05-06T21:42:33,Green Sea Turtle,1
37.4177,-75.3398,1995-07-30T13:35:08,Green Sea Turtle,1
36.733,-75.217,1980-06-23T10:14:00,Green Sea Turtle,1
37.6755,-25.2864,2020-06-19T11:30:00,Green Sea Turtle,1
35.195,171.106,2009-12-23T18:44,Green Sea Turtle,1
38.141,-161.846,2012-06-20T19:51,Green Sea Turtle,1
29.025,126.358,2003-07-29T10:11:48,Green Sea Turtle,1
38.26,14.118,2018-04-19T06:34:00+00:00,Green Sea Turtle,1
-34.5,-47.5,2009-10-22T22:38:34/2009-10-25T07:37:26,Green Sea Turtle,1
11.2781,-73.8647,2021-06-01/2021-08-11,Green Sea Turtle,1
33.538,136.686,2010-04-22T10:43,Green Sea Turtle,1
35.387,177.166,2012-06-06T09:00,Green Sea Turtle,1
35.2594,-3.6356,2018-12-09T19:06:00+00:00,Green Sea Turtle,1
30.432505,-80.48992,2014-04-11T11:34,Green Sea Turtle,1
33.42,-176.517,2000-11-19T23:14,Green Sea Turtle,1
35.823,-164.347,2003-08-01T01:43:22,Green Sea Turtle,1
38.959,158.857,2010-08-01T05:35,Green Sea Turtle,1
36.129942,-75.37015,2007-04-30T13:43,Green Sea Turtle,1
-21.79661,54.80706,2009-03-07T16:01:03,Green Sea Turtle,1
29.57165,-80.93329,2019-06-23T16:37:50,Green Sea Turtle,1
14.44122,53.54178,2011-04-13T03:43:05,Green Sea Turtle,1
37.24304,-75.31264,2011-07-23T21:02:00,Green Sea Turtle,1
-19.08676,61.30874,2011-01-13T23:24:39,Green Sea Turtle,1
35.599887,-75.186583,2007-02-27T10:36,Green Sea Turtle,1
-21.947,113.923,2023-12-13T12:52:52Z,Green Sea Turtle,1
37.879002,23.573999,2011-10-05T01:49:45,Green Sea Turtle,1
34.49644,-76.34999,2016-12-31T10:51:55,Green Sea Turtle,1
33.415001,11.812,2012-02-02T07:06:17,Green Sea Turtle,1
38.682,-73.83094,2004-06-18T17:55:03,Green Sea Turtle,1
37.70438,-75.30198,2011-05-25T15:34:44,Green Sea Turtle,1
35.728,-168.607,2000-06-28T03:36,Green Sea Turtle,1
-38.03335,33.0381,2012-06-04T15:13:12,Green Sea Turtle,1
39.255,162.379,2011-11-23T06:57,Green Sea Turtle,1
36.9417,0.091,2018-10-18T08:53:00+00:00,Green Sea Turtle,1
34.817,164.231,2004-05-20T09:52:03,Green Sea Turtle,1
39.855,147.458,2011-10-17T01:42,Green Sea Turtle,1
40.279167,-73.372535,2019-08-10T18:24:56,Green Sea Turtle,1
35.454,-3.591,2016-12-02T07:44:00+00:00,Green Sea Turtle,1
